barrio,tipo_gral,anio,mes,franja_grupo,cantidad_crimenes
SAN CRISTOBAL,Crimenes Viales,2020,3,4,1
SAN CRISTOBAL,Crimenes Viales,2020,8,1,1
SAN CRISTOBAL,Crimenes Viales,2020,8,2,3
SAN CRISTOBAL,Crimenes Viales,2020,8,3,4
SAN CRISTOBAL,Crimenes Viales,2020,8,4,2
SAN CRISTOBAL,Crimenes Viales,2020,9,1,3
SAN CRISTOBAL,Crimenes Viales,2020,9,2,5
SAN CRISTOBAL,Crimenes Viales,2020,9,3,5
SAN CRISTOBAL,Crimenes Viales,2020,9,4,1
SAN CRISTOBAL,Crimenes Viales,2020,10,2,2
SAN CRISTOBAL,Crimenes Viales,2020,10,3,4
SAN CRISTOBAL,Crimenes Viales,2020,10,4,3
SAN CRISTOBAL,Crimenes Viales,2020,11,1,2
SAN CRISTOBAL,Crimenes Viales,2020,11,2,7
SAN CRISTOBAL,Crimenes Viales,2020,11,3,6
SAN CRISTOBAL,Crimenes Viales,2020,11,4,4
SAN CRISTOBAL,Crimenes Viales,2020,12,1,2
SAN CRISTOBAL,Crimenes Viales,2020,12,2,2
SAN CRISTOBAL,Crimenes Viales,2020,12,3,2
SAN CRISTOBAL,Crimenes Viales,2020,12,4,3
SAN CRISTOBAL,Crimenes Viales,2021,1,2,5
SAN CRISTOBAL,Crimenes Viales,2021,1,3,1
SAN CRISTOBAL,Crimenes Viales,2021,2,2,3
SAN CRISTOBAL,Crimenes Viales,2021,2,3,1
SAN CRISTOBAL,Crimenes Viales,2021,2,4,1
SAN CRISTOBAL,Crimenes Viales,2021,3,1,1
SAN CRISTOBAL,Crimenes Viales,2021,3,2,5
SAN CRISTOBAL,Crimenes Viales,2021,3,3,4
SAN CRISTOBAL,Crimenes Viales,2021,3,4,3
SAN CRISTOBAL,Crimenes Viales,2021,4,1,1
SAN CRISTOBAL,Crimenes Viales,2021,4,2,4
SAN CRISTOBAL,Crimenes Viales,2021,4,3,5
SAN CRISTOBAL,Crimenes Viales,2021,4,4,1
SAN CRISTOBAL,Crimenes Viales,2021,5,1,1
SAN CRISTOBAL,Crimenes Viales,2021,5,3,4
SAN CRISTOBAL,Crimenes Viales,2021,5,4,3
SAN CRISTOBAL,Crimenes Viales,2021,6,2,4
SAN CRISTOBAL,Crimenes Viales,2021,6,3,7
SAN CRISTOBAL,Crimenes Viales,2021,6,4,4
SAN CRISTOBAL,Crimenes Viales,2021,7,1,2
SAN CRISTOBAL,Crimenes Viales,2021,7,2,5
SAN CRISTOBAL,Crimenes Viales,2021,7,3,5
SAN CRISTOBAL,Crimenes Viales,2021,7,4,3
SAN CRISTOBAL,Crimenes Viales,2021,8,1,2
SAN CRISTOBAL,Crimenes Viales,2021,8,2,4
SAN CRISTOBAL,Crimenes Viales,2021,8,3,5
SAN CRISTOBAL,Crimenes Viales,2021,8,4,4
SAN CRISTOBAL,Crimenes Viales,2021,9,1,1
SAN CRISTOBAL,Crimenes Viales,2021,9,2,5
SAN CRISTOBAL,Crimenes Viales,2021,9,3,5
SAN CRISTOBAL,Crimenes Viales,2021,9,4,2
SAN CRISTOBAL,Crimenes Viales,2021,10,1,3
SAN CRISTOBAL,Crimenes Viales,2021,10,2,6
SAN CRISTOBAL,Crimenes Viales,2021,10,3,6
SAN CRISTOBAL,Crimenes Viales,2021,10,4,5
SAN CRISTOBAL,Crimenes Viales,2021,11,1,2
SAN CRISTOBAL,Crimenes Viales,2021,11,2,2
SAN CRISTOBAL,Crimenes Viales,2021,11,3,4
SAN CRISTOBAL,Crimenes Viales,2021,12,1,2
SAN CRISTOBAL,Crimenes Viales,2021,12,2,5
SAN CRISTOBAL,Crimenes Viales,2021,12,3,3
SAN CRISTOBAL,Crimenes Viales,2021,12,4,3
SAN CRISTOBAL,Crimenes Viales,2022,1,1,3
SAN CRISTOBAL,Crimenes Viales,2022,1,2,3
SAN CRISTOBAL,Crimenes Viales,2022,1,3,8
SAN CRISTOBAL,Crimenes Viales,2022,1,4,6
SAN CRISTOBAL,Crimenes Viales,2022,2,1,1
SAN CRISTOBAL,Crimenes Viales,2022,2,2,3
SAN CRISTOBAL,Crimenes Viales,2022,2,3,6
SAN CRISTOBAL,Crimenes Viales,2022,2,4,1
SAN CRISTOBAL,Crimenes Viales,2022,3,1,2
SAN CRISTOBAL,Crimenes Viales,2022,3,2,6
SAN CRISTOBAL,Crimenes Viales,2022,3,3,10
SAN CRISTOBAL,Crimenes Viales,2022,3,4,3
SAN CRISTOBAL,Crimenes Viales,2022,4,1,2
SAN CRISTOBAL,Crimenes Viales,2022,4,2,4
SAN CRISTOBAL,Crimenes Viales,2022,4,3,8
SAN CRISTOBAL,Crimenes Viales,2022,4,4,6
SAN CRISTOBAL,Crimenes Viales,2022,5,2,12
SAN CRISTOBAL,Crimenes Viales,2022,5,3,8
SAN CRISTOBAL,Crimenes Viales,2022,5,4,3
SAN CRISTOBAL,Crimenes Viales,2022,6,2,2
SAN CRISTOBAL,Crimenes Viales,2022,6,3,4
SAN CRISTOBAL,Crimenes Viales,2022,6,4,5
SAN CRISTOBAL,Crimenes Viales,2022,7,2,3
SAN CRISTOBAL,Crimenes Viales,2022,7,3,9
SAN CRISTOBAL,Crimenes Viales,2022,7,4,2
SAN CRISTOBAL,Crimenes Viales,2022,8,1,1
SAN CRISTOBAL,Crimenes Viales,2022,8,2,3
SAN CRISTOBAL,Crimenes Viales,2022,8,3,6
SAN CRISTOBAL,Crimenes Viales,2022,8,4,1
SAN CRISTOBAL,Crimenes Viales,2022,9,1,1
SAN CRISTOBAL,Crimenes Viales,2022,9,2,5
SAN CRISTOBAL,Crimenes Viales,2022,9,3,6
SAN CRISTOBAL,Crimenes Viales,2022,9,4,6
SAN CRISTOBAL,Crimenes Viales,2022,10,1,1
SAN CRISTOBAL,Crimenes Viales,2022,10,2,2
SAN CRISTOBAL,Crimenes Viales,2022,10,3,3
SAN CRISTOBAL,Crimenes Viales,2022,10,4,5
SAN CRISTOBAL,Crimenes Viales,2022,11,1,1
SAN CRISTOBAL,Crimenes Viales,2022,11,2,6
SAN CRISTOBAL,Crimenes Viales,2022,11,3,7
SAN CRISTOBAL,Crimenes Viales,2022,11,4,7
SAN CRISTOBAL,Crimenes Viales,2022,12,1,1
SAN CRISTOBAL,Crimenes Viales,2022,12,2,2
SAN CRISTOBAL,Crimenes Viales,2022,12,3,9
SAN CRISTOBAL,Crimenes Viales,2022,12,4,3
SAN CRISTOBAL,Crimenes Violentos,2018,1,1,13
SAN CRISTOBAL,Crimenes Violentos,2018,1,2,13
SAN CRISTOBAL,Crimenes Violentos,2018,1,3,19
SAN CRISTOBAL,Crimenes Violentos,2018,1,4,27
SAN CRISTOBAL,Crimenes Violentos,2018,2,1,5
SAN CRISTOBAL,Crimenes Violentos,2018,2,2,14
SAN CRISTOBAL,Crimenes Violentos,2018,2,3,17
SAN CRISTOBAL,Crimenes Violentos,2018,2,4,23
SAN CRISTOBAL,Crimenes Violentos,2018,3,1,16
SAN CRISTOBAL,Crimenes Violentos,2018,3,2,10
SAN CRISTOBAL,Crimenes Violentos,2018,3,3,24
SAN CRISTOBAL,Crimenes Violentos,2018,3,4,28
SAN CRISTOBAL,Crimenes Violentos,2018,4,1,4
SAN CRISTOBAL,Crimenes Violentos,2018,4,2,8
SAN CRISTOBAL,Crimenes Violentos,2018,4,3,10
SAN CRISTOBAL,Crimenes Violentos,2018,4,4,15
SAN CRISTOBAL,Crimenes Violentos,2018,5,1,9
SAN CRISTOBAL,Crimenes Violentos,2018,5,2,10
SAN CRISTOBAL,Crimenes Violentos,2018,5,3,16
SAN CRISTOBAL,Crimenes Violentos,2018,5,4,16
SAN CRISTOBAL,Crimenes Violentos,2018,6,1,7
SAN CRISTOBAL,Crimenes Violentos,2018,6,2,13
SAN CRISTOBAL,Crimenes Violentos,2018,6,3,6
SAN CRISTOBAL,Crimenes Violentos,2018,6,4,25
SAN CRISTOBAL,Crimenes Violentos,2018,7,1,8
SAN CRISTOBAL,Crimenes Violentos,2018,7,2,9
SAN CRISTOBAL,Crimenes Violentos,2018,7,3,13
SAN CRISTOBAL,Crimenes Violentos,2018,7,4,28
SAN CRISTOBAL,Crimenes Violentos,2018,8,1,10
SAN CRISTOBAL,Crimenes Violentos,2018,8,2,6
SAN CRISTOBAL,Crimenes Violentos,2018,8,3,6
SAN CRISTOBAL,Crimenes Violentos,2018,8,4,19
SAN CRISTOBAL,Crimenes Violentos,2018,9,1,9
SAN CRISTOBAL,Crimenes Violentos,2018,9,2,13
SAN CRISTOBAL,Crimenes Violentos,2018,9,3,21
SAN CRISTOBAL,Crimenes Violentos,2018,9,4,14
SAN CRISTOBAL,Crimenes Violentos,2018,10,1,3
SAN CRISTOBAL,Crimenes Violentos,2018,10,2,7
SAN CRISTOBAL,Crimenes Violentos,2018,10,3,11
SAN CRISTOBAL,Crimenes Violentos,2018,10,4,8
SAN CRISTOBAL,Crimenes Violentos,2018,11,1,12
SAN CRISTOBAL,Crimenes Violentos,2018,11,2,8
SAN CRISTOBAL,Crimenes Violentos,2018,11,3,23
SAN CRISTOBAL,Crimenes Violentos,2018,11,4,23
SAN CRISTOBAL,Crimenes Violentos,2018,12,1,9
SAN CRISTOBAL,Crimenes Violentos,2018,12,2,11
SAN CRISTOBAL,Crimenes Violentos,2018,12,3,20
SAN CRISTOBAL,Crimenes Violentos,2018,12,4,36
SAN CRISTOBAL,Crimenes Violentos,2019,1,1,8
SAN CRISTOBAL,Crimenes Violentos,2019,1,2,9
SAN CRISTOBAL,Crimenes Violentos,2019,1,3,14
SAN CRISTOBAL,Crimenes Violentos,2019,1,4,21
SAN CRISTOBAL,Crimenes Violentos,2019,2,1,15
SAN CRISTOBAL,Crimenes Violentos,2019,2,2,12
SAN CRISTOBAL,Crimenes Violentos,2019,2,3,20
SAN CRISTOBAL,Crimenes Violentos,2019,2,4,14
SAN CRISTOBAL,Crimenes Violentos,2019,3,1,11
SAN CRISTOBAL,Crimenes Violentos,2019,3,2,16
SAN CRISTOBAL,Crimenes Violentos,2019,3,3,21
SAN CRISTOBAL,Crimenes Violentos,2019,3,4,29
SAN CRISTOBAL,Crimenes Violentos,2019,4,1,14
SAN CRISTOBAL,Crimenes Violentos,2019,4,2,7
SAN CRISTOBAL,Crimenes Violentos,2019,4,3,30
SAN CRISTOBAL,Crimenes Violentos,2019,4,4,27
SAN CRISTOBAL,Crimenes Violentos,2019,5,1,5
SAN CRISTOBAL,Crimenes Violentos,2019,5,2,10
SAN CRISTOBAL,Crimenes Violentos,2019,5,3,10
SAN CRISTOBAL,Crimenes Violentos,2019,5,4,20
SAN CRISTOBAL,Crimenes Violentos,2019,6,1,6
SAN CRISTOBAL,Crimenes Violentos,2019,6,2,13
SAN CRISTOBAL,Crimenes Violentos,2019,6,3,10
SAN CRISTOBAL,Crimenes Violentos,2019,6,4,17
SAN CRISTOBAL,Crimenes Violentos,2019,7,1,15
SAN CRISTOBAL,Crimenes Violentos,2019,7,2,7
SAN CRISTOBAL,Crimenes Violentos,2019,7,3,6
SAN CRISTOBAL,Crimenes Violentos,2019,7,4,26
SAN CRISTOBAL,Crimenes Violentos,2019,8,1,6
SAN CRISTOBAL,Crimenes Violentos,2019,8,2,8
SAN CRISTOBAL,Crimenes Violentos,2019,8,3,12
SAN CRISTOBAL,Crimenes Violentos,2019,8,4,28
SAN CRISTOBAL,Crimenes Violentos,2019,9,1,6
SAN CRISTOBAL,Crimenes Violentos,2019,9,2,7
SAN CRISTOBAL,Crimenes Violentos,2019,9,3,15
SAN CRISTOBAL,Crimenes Violentos,2019,9,4,17
SAN CRISTOBAL,Crimenes Violentos,2019,10,1,9
SAN CRISTOBAL,Crimenes Violentos,2019,10,2,18
SAN CRISTOBAL,Crimenes Violentos,2019,10,3,17
SAN CRISTOBAL,Crimenes Violentos,2019,10,4,24
SAN CRISTOBAL,Crimenes Violentos,2019,11,1,12
SAN CRISTOBAL,Crimenes Violentos,2019,11,2,14
SAN CRISTOBAL,Crimenes Violentos,2019,11,3,24
SAN CRISTOBAL,Crimenes Violentos,2019,11,4,20
SAN CRISTOBAL,Crimenes Violentos,2019,12,1,15
SAN CRISTOBAL,Crimenes Violentos,2019,12,2,9
SAN CRISTOBAL,Crimenes Violentos,2019,12,3,8
SAN CRISTOBAL,Crimenes Violentos,2019,12,4,23
SAN CRISTOBAL,Crimenes Violentos,2020,3,1,8
SAN CRISTOBAL,Crimenes Violentos,2020,3,2,7
SAN CRISTOBAL,Crimenes Violentos,2020,3,3,11
SAN CRISTOBAL,Crimenes Violentos,2020,3,4,11
SAN CRISTOBAL,Crimenes Violentos,2020,8,1,4
SAN CRISTOBAL,Crimenes Violentos,2020,8,2,7
SAN CRISTOBAL,Crimenes Violentos,2020,8,3,13
SAN CRISTOBAL,Crimenes Violentos,2020,8,4,13
SAN CRISTOBAL,Crimenes Violentos,2020,9,1,5
SAN CRISTOBAL,Crimenes Violentos,2020,9,2,5
SAN CRISTOBAL,Crimenes Violentos,2020,9,3,13
SAN CRISTOBAL,Crimenes Violentos,2020,9,4,17
SAN CRISTOBAL,Crimenes Violentos,2020,10,1,6
SAN CRISTOBAL,Crimenes Violentos,2020,10,2,8
SAN CRISTOBAL,Crimenes Violentos,2020,10,3,15
SAN CRISTOBAL,Crimenes Violentos,2020,10,4,21
SAN CRISTOBAL,Crimenes Violentos,2020,11,1,11
SAN CRISTOBAL,Crimenes Violentos,2020,11,2,12
SAN CRISTOBAL,Crimenes Violentos,2020,11,3,14
SAN CRISTOBAL,Crimenes Violentos,2020,11,4,19
SAN CRISTOBAL,Crimenes Violentos,2020,12,1,5
SAN CRISTOBAL,Crimenes Violentos,2020,12,2,7
SAN CRISTOBAL,Crimenes Violentos,2020,12,3,6
SAN CRISTOBAL,Crimenes Violentos,2020,12,4,19
SAN CRISTOBAL,Crimenes Violentos,2021,1,1,11
SAN CRISTOBAL,Crimenes Violentos,2021,1,2,7
SAN CRISTOBAL,Crimenes Violentos,2021,1,3,9
SAN CRISTOBAL,Crimenes Violentos,2021,1,4,22
SAN CRISTOBAL,Crimenes Violentos,2021,2,1,12
SAN CRISTOBAL,Crimenes Violentos,2021,2,2,3
SAN CRISTOBAL,Crimenes Violentos,2021,2,3,13
SAN CRISTOBAL,Crimenes Violentos,2021,2,4,23
SAN CRISTOBAL,Crimenes Violentos,2021,3,1,13
SAN CRISTOBAL,Crimenes Violentos,2021,3,2,10
SAN CRISTOBAL,Crimenes Violentos,2021,3,3,17
SAN CRISTOBAL,Crimenes Violentos,2021,3,4,25
SAN CRISTOBAL,Crimenes Violentos,2021,4,1,12
SAN CRISTOBAL,Crimenes Violentos,2021,4,2,10
SAN CRISTOBAL,Crimenes Violentos,2021,4,3,21
SAN CRISTOBAL,Crimenes Violentos,2021,4,4,20
SAN CRISTOBAL,Crimenes Violentos,2021,5,1,4
SAN CRISTOBAL,Crimenes Violentos,2021,5,2,9
SAN CRISTOBAL,Crimenes Violentos,2021,5,3,8
SAN CRISTOBAL,Crimenes Violentos,2021,5,4,12
SAN CRISTOBAL,Crimenes Violentos,2021,6,1,6
SAN CRISTOBAL,Crimenes Violentos,2021,6,2,7
SAN CRISTOBAL,Crimenes Violentos,2021,6,3,7
SAN CRISTOBAL,Crimenes Violentos,2021,6,4,19
SAN CRISTOBAL,Crimenes Violentos,2021,7,1,4
SAN CRISTOBAL,Crimenes Violentos,2021,7,2,5
SAN CRISTOBAL,Crimenes Violentos,2021,7,3,12
SAN CRISTOBAL,Crimenes Violentos,2021,7,4,13
SAN CRISTOBAL,Crimenes Violentos,2021,8,1,13
SAN CRISTOBAL,Crimenes Violentos,2021,8,2,7
SAN CRISTOBAL,Crimenes Violentos,2021,8,3,8
SAN CRISTOBAL,Crimenes Violentos,2021,8,4,19
SAN CRISTOBAL,Crimenes Violentos,2021,9,1,9
SAN CRISTOBAL,Crimenes Violentos,2021,9,2,6
SAN CRISTOBAL,Crimenes Violentos,2021,9,3,13
SAN CRISTOBAL,Crimenes Violentos,2021,9,4,18
SAN CRISTOBAL,Crimenes Violentos,2021,10,1,6
SAN CRISTOBAL,Crimenes Violentos,2021,10,2,12
SAN CRISTOBAL,Crimenes Violentos,2021,10,3,14
SAN CRISTOBAL,Crimenes Violentos,2021,10,4,13
SAN CRISTOBAL,Crimenes Violentos,2021,11,1,11
SAN CRISTOBAL,Crimenes Violentos,2021,11,2,7
SAN CRISTOBAL,Crimenes Violentos,2021,11,3,23
SAN CRISTOBAL,Crimenes Violentos,2021,11,4,25
SAN CRISTOBAL,Crimenes Violentos,2021,12,1,11
SAN CRISTOBAL,Crimenes Violentos,2021,12,2,11
SAN CRISTOBAL,Crimenes Violentos,2021,12,3,16
SAN CRISTOBAL,Crimenes Violentos,2021,12,4,11
SAN CRISTOBAL,Crimenes Violentos,2022,1,1,9
SAN CRISTOBAL,Crimenes Violentos,2022,1,2,10
SAN CRISTOBAL,Crimenes Violentos,2022,1,3,7
SAN CRISTOBAL,Crimenes Violentos,2022,1,4,12
SAN CRISTOBAL,Crimenes Violentos,2022,2,1,11
SAN CRISTOBAL,Crimenes Violentos,2022,2,2,10
SAN CRISTOBAL,Crimenes Violentos,2022,2,3,11
SAN CRISTOBAL,Crimenes Violentos,2022,2,4,12
SAN CRISTOBAL,Crimenes Violentos,2022,3,1,13
SAN CRISTOBAL,Crimenes Violentos,2022,3,2,11
SAN CRISTOBAL,Crimenes Violentos,2022,3,3,15
SAN CRISTOBAL,Crimenes Violentos,2022,3,4,18
SAN CRISTOBAL,Crimenes Violentos,2022,4,1,14
SAN CRISTOBAL,Crimenes Violentos,2022,4,2,9
SAN CRISTOBAL,Crimenes Violentos,2022,4,3,10
SAN CRISTOBAL,Crimenes Violentos,2022,4,4,20
SAN CRISTOBAL,Crimenes Violentos,2022,5,1,6
SAN CRISTOBAL,Crimenes Violentos,2022,5,2,8
SAN CRISTOBAL,Crimenes Violentos,2022,5,3,10
SAN CRISTOBAL,Crimenes Violentos,2022,5,4,17
SAN CRISTOBAL,Crimenes Violentos,2022,6,2,4
SAN CRISTOBAL,Crimenes Violentos,2022,6,3,12
SAN CRISTOBAL,Crimenes Violentos,2022,6,4,8
SAN CRISTOBAL,Crimenes Violentos,2022,7,1,7
SAN CRISTOBAL,Crimenes Violentos,2022,7,2,2
SAN CRISTOBAL,Crimenes Violentos,2022,7,3,3
SAN CRISTOBAL,Crimenes Violentos,2022,7,4,14
SAN CRISTOBAL,Crimenes Violentos,2022,8,1,8
SAN CRISTOBAL,Crimenes Violentos,2022,8,2,6
SAN CRISTOBAL,Crimenes Violentos,2022,8,3,8
SAN CRISTOBAL,Crimenes Violentos,2022,8,4,10
SAN CRISTOBAL,Crimenes Violentos,2022,9,1,7
SAN CRISTOBAL,Crimenes Violentos,2022,9,2,13
SAN CRISTOBAL,Crimenes Violentos,2022,9,3,14
SAN CRISTOBAL,Crimenes Violentos,2022,9,4,12
SAN CRISTOBAL,Crimenes Violentos,2022,10,1,8
SAN CRISTOBAL,Crimenes Violentos,2022,10,2,4
SAN CRISTOBAL,Crimenes Violentos,2022,10,3,5
SAN CRISTOBAL,Crimenes Violentos,2022,10,4,14
SAN CRISTOBAL,Crimenes Violentos,2022,11,1,6
SAN CRISTOBAL,Crimenes Violentos,2022,11,2,5
SAN CRISTOBAL,Crimenes Violentos,2022,11,3,7
SAN CRISTOBAL,Crimenes Violentos,2022,11,4,13
SAN CRISTOBAL,Crimenes Violentos,2022,12,1,10
SAN CRISTOBAL,Crimenes Violentos,2022,12,2,7
SAN CRISTOBAL,Crimenes Violentos,2022,12,3,10
SAN CRISTOBAL,Crimenes Violentos,2022,12,4,11
SAN NICOLAS,Crimenes No Violentos,2018,1,1,24
SAN NICOLAS,Crimenes No Violentos,2018,1,2,95
SAN NICOLAS,Crimenes No Violentos,2018,1,3,193
SAN NICOLAS,Crimenes No Violentos,2018,1,4,104
SAN NICOLAS,Crimenes No Violentos,2018,2,1,19
SAN NICOLAS,Crimenes No Violentos,2018,2,2,76
SAN NICOLAS,Crimenes No Violentos,2018,2,3,160
SAN NICOLAS,Crimenes No Violentos,2018,2,4,103
SAN NICOLAS,Crimenes No Violentos,2018,3,1,28
SAN NICOLAS,Crimenes No Violentos,2018,3,2,87
SAN NICOLAS,Crimenes No Violentos,2018,3,3,164
SAN NICOLAS,Crimenes No Violentos,2018,3,4,123
SAN NICOLAS,Crimenes No Violentos,2018,4,1,24
SAN NICOLAS,Crimenes No Violentos,2018,4,2,98
SAN NICOLAS,Crimenes No Violentos,2018,4,3,117
SAN NICOLAS,Crimenes No Violentos,2018,4,4,128
SAN NICOLAS,Crimenes No Violentos,2018,5,1,35
SAN NICOLAS,Crimenes No Violentos,2018,5,2,95
SAN NICOLAS,Crimenes No Violentos,2018,5,3,168
SAN NICOLAS,Crimenes No Violentos,2018,5,4,170
SAN NICOLAS,Crimenes No Violentos,2018,6,1,27
SAN NICOLAS,Crimenes No Violentos,2018,6,2,73
SAN NICOLAS,Crimenes No Violentos,2018,6,3,138
SAN NICOLAS,Crimenes No Violentos,2018,6,4,145
SAN NICOLAS,Crimenes No Violentos,2018,7,1,34
SAN NICOLAS,Crimenes No Violentos,2018,7,2,84
SAN NICOLAS,Crimenes No Violentos,2018,7,3,156
SAN NICOLAS,Crimenes No Violentos,2018,7,4,155
SAN NICOLAS,Crimenes No Violentos,2018,8,1,26
SAN NICOLAS,Crimenes No Violentos,2018,8,2,115
SAN NICOLAS,Crimenes No Violentos,2018,8,3,201
SAN NICOLAS,Crimenes No Violentos,2018,8,4,164
SAN NICOLAS,Crimenes No Violentos,2018,9,1,34
SAN NICOLAS,Crimenes No Violentos,2018,9,2,89
SAN NICOLAS,Crimenes No Violentos,2018,9,3,154
SAN NICOLAS,Crimenes No Violentos,2018,9,4,126
SAN NICOLAS,Crimenes No Violentos,2018,10,1,34
SAN NICOLAS,Crimenes No Violentos,2018,10,2,122
SAN NICOLAS,Crimenes No Violentos,2018,10,3,181
SAN NICOLAS,Crimenes No Violentos,2018,10,4,178
SAN NICOLAS,Crimenes No Violentos,2018,11,1,30
SAN NICOLAS,Crimenes No Violentos,2018,11,2,118
SAN NICOLAS,Crimenes No Violentos,2018,11,3,197
SAN NICOLAS,Crimenes No Violentos,2018,11,4,152
SAN NICOLAS,Crimenes No Violentos,2018,12,1,33
SAN NICOLAS,Crimenes No Violentos,2018,12,2,110
SAN NICOLAS,Crimenes No Violentos,2018,12,3,233
SAN NICOLAS,Crimenes No Violentos,2018,12,4,163
SAN NICOLAS,Crimenes No Violentos,2019,1,1,28
SAN NICOLAS,Crimenes No Violentos,2019,1,2,95
SAN NICOLAS,Crimenes No Violentos,2019,1,3,203
SAN NICOLAS,Crimenes No Violentos,2019,1,4,124
SAN NICOLAS,Crimenes No Violentos,2019,2,1,23
SAN NICOLAS,Crimenes No Violentos,2019,2,2,125
SAN NICOLAS,Crimenes No Violentos,2019,2,3,184
SAN NICOLAS,Crimenes No Violentos,2019,2,4,112
SAN NICOLAS,Crimenes No Violentos,2019,3,1,37
SAN NICOLAS,Crimenes No Violentos,2019,3,2,111
SAN NICOLAS,Crimenes No Violentos,2019,3,3,202
SAN NICOLAS,Crimenes No Violentos,2019,3,4,128
SAN NICOLAS,Crimenes No Violentos,2019,4,1,31
SAN NICOLAS,Crimenes No Violentos,2019,4,2,113
SAN NICOLAS,Crimenes No Violentos,2019,4,3,195
SAN NICOLAS,Crimenes No Violentos,2019,4,4,123
SAN NICOLAS,Crimenes No Violentos,2019,5,1,27
SAN NICOLAS,Crimenes No Violentos,2019,5,2,120
SAN NICOLAS,Crimenes No Violentos,2019,5,3,188
SAN NICOLAS,Crimenes No Violentos,2019,5,4,167
SAN NICOLAS,Crimenes No Violentos,2019,6,1,30
SAN NICOLAS,Crimenes No Violentos,2019,6,2,101
SAN NICOLAS,Crimenes No Violentos,2019,6,3,151
SAN NICOLAS,Crimenes No Violentos,2019,6,4,155
SAN NICOLAS,Crimenes No Violentos,2019,7,1,48
SAN NICOLAS,Crimenes No Violentos,2019,7,2,112
SAN NICOLAS,Crimenes No Violentos,2019,7,3,185
SAN NICOLAS,Crimenes No Violentos,2019,7,4,140
SAN NICOLAS,Crimenes No Violentos,2019,8,1,18
SAN NICOLAS,Crimenes No Violentos,2019,8,2,111
SAN NICOLAS,Crimenes No Violentos,2019,8,3,215
SAN NICOLAS,Crimenes No Violentos,2019,8,4,185
SAN NICOLAS,Crimenes No Violentos,2019,9,1,19
SAN NICOLAS,Crimenes No Violentos,2019,9,2,106
SAN NICOLAS,Crimenes No Violentos,2019,9,3,213
SAN NICOLAS,Crimenes No Violentos,2019,9,4,161
SAN NICOLAS,Crimenes No Violentos,2019,10,1,34
SAN NICOLAS,Crimenes No Violentos,2019,10,2,105
SAN NICOLAS,Crimenes No Violentos,2019,10,3,225
SAN NICOLAS,Crimenes No Violentos,2019,10,4,153
SAN NICOLAS,Crimenes No Violentos,2019,11,1,280
SAN NICOLAS,Crimenes No Violentos,2019,11,2,71
SAN NICOLAS,Crimenes No Violentos,2019,11,3,105
SAN NICOLAS,Crimenes No Violentos,2019,11,4,97
SAN NICOLAS,Crimenes No Violentos,2019,12,1,205
SAN NICOLAS,Crimenes No Violentos,2019,12,2,70
SAN NICOLAS,Crimenes No Violentos,2019,12,3,115
SAN NICOLAS,Crimenes No Violentos,2019,12,4,89
SAN NICOLAS,Crimenes No Violentos,2020,3,1,17
SAN NICOLAS,Crimenes No Violentos,2020,3,2,60
SAN NICOLAS,Crimenes No Violentos,2020,3,3,81
SAN NICOLAS,Crimenes No Violentos,2020,3,4,88
SAN NICOLAS,Crimenes No Violentos,2020,8,1,9
SAN NICOLAS,Crimenes No Violentos,2020,8,2,12
SAN NICOLAS,Crimenes No Violentos,2020,8,3,27
SAN NICOLAS,Crimenes No Violentos,2020,8,4,24
SAN NICOLAS,Crimenes No Violentos,2020,9,1,12
SAN NICOLAS,Crimenes No Violentos,2020,9,2,21
SAN NICOLAS,Crimenes No Violentos,2020,9,3,38
SAN NICOLAS,Crimenes No Violentos,2020,9,4,25
SAN NICOLAS,Crimenes No Violentos,2020,10,1,10
SAN NICOLAS,Crimenes No Violentos,2020,10,2,33
SAN NICOLAS,Crimenes No Violentos,2020,10,3,48
SAN NICOLAS,Crimenes No Violentos,2020,10,4,19
SAN NICOLAS,Crimenes No Violentos,2020,11,1,13
SAN NICOLAS,Crimenes No Violentos,2020,11,2,32
SAN NICOLAS,Crimenes No Violentos,2020,11,3,46
SAN NICOLAS,Crimenes No Violentos,2020,11,4,33
SAN NICOLAS,Crimenes No Violentos,2020,12,1,12
SAN NICOLAS,Crimenes No Violentos,2020,12,2,25
SAN NICOLAS,Crimenes No Violentos,2020,12,3,45
SAN NICOLAS,Crimenes No Violentos,2020,12,4,34
SAN NICOLAS,Crimenes No Violentos,2021,1,1,12
SAN NICOLAS,Crimenes No Violentos,2021,1,2,36
SAN NICOLAS,Crimenes No Violentos,2021,1,3,45
SAN NICOLAS,Crimenes No Violentos,2021,1,4,28
SAN NICOLAS,Crimenes No Violentos,2021,2,1,14
SAN NICOLAS,Crimenes No Violentos,2021,2,2,36
SAN NICOLAS,Crimenes No Violentos,2021,2,3,50
SAN NICOLAS,Crimenes No Violentos,2021,2,4,33
SAN NICOLAS,Crimenes No Violentos,2021,3,1,10
SAN NICOLAS,Crimenes No Violentos,2021,3,2,47
SAN NICOLAS,Crimenes No Violentos,2021,3,3,46
SAN NICOLAS,Crimenes No Violentos,2021,3,4,40
SAN NICOLAS,Crimenes No Violentos,2021,4,1,9
SAN NICOLAS,Crimenes No Violentos,2021,4,2,36
SAN NICOLAS,Crimenes No Violentos,2021,4,3,55
SAN NICOLAS,Crimenes No Violentos,2021,4,4,33
